GEOID,NAME,variable,estimate,moe
40340,"Rochester, MN Metro Area",B17001_001,216302,594
40340,"Rochester, MN Metro Area",B19301_001,40088,571
40340,"Rochester, MN Metro Area",B25002_001,95255,212
40340,"Rochester, MN Metro Area",B25002_003,6185,586
40340,"Rochester, MN Metro Area",B25007_001,89070,638
40340,"Rochester, MN Metro Area",B25007_002,66771,778
40340,"Rochester, MN Metro Area",B25024_001,95255,212
40340,"Rochester, MN Metro Area",B25024_002,67641,809
40340,"Rochester, MN Metro Area",B25024_003,5650,443
40340,"Rochester, MN Metro Area",B25077_001,218500,2759
40380,"Rochester, NY Metro Area",B01001H_001,813930,783
40380,"Rochester, NY Metro Area",B01002_001,40.3,0.2
40380,"Rochester, NY Metro Area",B02001_001,1071784,NA
40380,"Rochester, NY Metro Area",B02001_002,856508,1828
40380,"Rochester, NY Metro Area",B07001_017,914657,3860
40380,"Rochester, NY Metro Area",B07011_001,32185,307
40380,"Rochester, NY Metro Area",B15003_001,745350,332
40380,"Rochester, NY Metro Area",B15003_017,158411,2759
40380,"Rochester, NY Metro Area",B15003_018,33185,1360
40380,"Rochester, NY Metro Area",B15003_019,48179,1410
40380,"Rochester, NY Metro Area",B15003_020,81648,2278
40380,"Rochester, NY Metro Area",B15003_021,90081,2181
40380,"Rochester, NY Metro Area",B15003_022,146701,2701
40380,"Rochester, NY Metro Area",B15003_023,88395,2033
40380,"Rochester, NY Metro Area",B15003_024,17514,1048
40380,"Rochester, NY Metro Area",B15003_025,12923,979
40380,"Rochester, NY Metro Area",B17001_001,1032264,993
40380,"Rochester, NY Metro Area",B19301_001,34501,351
40380,"Rochester, NY Metro Area",B25002_001,482206,646
40380,"Rochester, NY Metro Area",B25002_003,43973,1552
40380,"Rochester, NY Metro Area",B25007_001,438233,1905
40380,"Rochester, NY Metro Area",B25007_002,293649,2263
40380,"Rochester, NY Metro Area",B25024_001,482206,646
40380,"Rochester, NY Metro Area",B25024_002,315282,2364
40380,"Rochester, NY Metro Area",B25024_003,25065,1002
40380,"Rochester, NY Metro Area",B25077_001,148000,975
40420,"Rockford, IL Metro Area",B01001H_001,231782,287
40420,"Rockford, IL Metro Area",B01002_001,39.7,0.3
40420,"Rockford, IL Metro Area",B02001_001,336928,NA
40420,"Rockford, IL Metro Area",B02001_002,263357,1516
40420,"Rockford, IL Metro Area",B07001_017,288465,2323
40420,"Rockford, IL Metro Area",B07011_001,29760,624
40420,"Rockford, IL Metro Area",B15003_001,228733,172
40420,"Rockford, IL Metro Area",B15003_017,57124,1714
40420,"Rockford, IL Metro Area",B15003_018,13852,735
40420,"Rockford, IL Metro Area",B15003_019,20732,918
40420,"Rockford, IL Metro Area",B15003_020,34479,1405
40420,"Rockford, IL Metro Area",B15003_021,21279,1011
40420,"Rockford, IL Metro Area",B15003_022,33870,1377
40420,"Rockford, IL Metro Area",B15003_023,14067,777
40420,"Rockford, IL Metro Area",B15003_024,3764,453
40420,"Rockford, IL Metro Area",B15003_025,1298,234
40420,"Rockford, IL Metro Area",B17001_001,331843,443
40420,"Rockford, IL Metro Area",B19301_001,30331,564
40420,"Rockford, IL Metro Area",B25002_001,145782,206
40420,"Rockford, IL Metro Area",B25002_003,11215,793
40420,"Rockford, IL Metro Area",B25007_001,134567,824
40420,"Rockford, IL Metro Area",B25007_002,91376,1096
40420,"Rockford, IL Metro Area",B25024_001,145782,206
40420,"Rockford, IL Metro Area",B25024_002,103930,1079
40420,"Rockford, IL Metro Area",B25024_003,6269,595
40420,"Rockford, IL Metro Area",B25077_001,126700,2562
40460,"Rockingham, NC Micro Area",B01001H_001,25331,28
40460,"Rockingham, NC Micro Area",B01002_001,40.8,0.4
40460,"Rockingham, NC Micro Area",B02001_001,44759,NA
40460,"Rockingham, NC Micro Area",B02001_002,27065,377
40460,"Rockingham, NC Micro Area",B07001_017,38910,873
40460,"Rockingham, NC Micro Area",B07011_001,23817,1697
40460,"Rockingham, NC Micro Area",B15003_001,30577,138
40460,"Rockingham, NC Micro Area",B15003_017,7786,681
40460,"Rockingham, NC Micro Area",B15003_018,1514,322
40460,"Rockingham, NC Micro Area",B15003_019,1985,294
40460,"Rockingham, NC Micro Area",B15003_020,5120,559
40460,"Rockingham, NC Micro Area",B15003_021,3498,506
40460,"Rockingham, NC Micro Area",B15003_022,3519,484
40460,"Rockingham, NC Micro Area",B15003_023,1474,353
40460,"Rockingham, NC Micro Area",B15003_024,317,247
40460,"Rockingham, NC Micro Area",B15003_025,133,85
40460,"Rockingham, NC Micro Area",B17001_001,43317,226
40460,"Rockingham, NC Micro Area",B19301_001,22068,1284
40460,"Rockingham, NC Micro Area",B25002_001,21775,91
40460,"Rockingham, NC Micro Area",B25002_003,3574,500
40460,"Rockingham, NC Micro Area",B25007_001,18201,522
40460,"Rockingham, NC Micro Area",B25007_002,12000,583
40460,"Rockingham, NC Micro Area",B25024_001,21775,91
40460,"Rockingham, NC Micro Area",B25024_002,14429,508
40460,"Rockingham, NC Micro Area",B25024_003,160,110
40460,"Rockingham, NC Micro Area",B25077_001,88200,3328
40530,"Rockport, TX Micro Area",B01001H_001,16215,26
40530,"Rockport, TX Micro Area",B01002_001,50,0.7
40530,"Rockport, TX Micro Area",B02001_001,24220,NA
40530,"Rockport, TX Micro Area",B02001_002,21282,553
40530,"Rockport, TX Micro Area",B07001_017,20320,896
40530,"Rockport, TX Micro Area",B07011_001,23849,1802
40530,"Rockport, TX Micro Area",B15003_001,17811,492
40530,"Rockport, TX Micro Area",B15003_017,3956,545
40530,"Rockport, TX Micro Area",B15003_018,1229,336
40530,"Rockport, TX Micro Area",B15003_019,1737,373
40530,"Rockport, TX Micro Area",B15003_020,2938,461
40530,"Rockport, TX Micro Area",B15003_021,1529,431
40530,"Rockport, TX Micro Area",B15003_022,2802,446
40530,"Rockport, TX Micro Area",B15003_023,901,248
40530,"Rockport, TX Micro Area",B15003_024,255,161
40530,"Rockport, TX Micro Area",B15003_025,168,113
40530,"Rockport, TX Micro Area",B17001_001,23806,182
40530,"Rockport, TX Micro Area",B19301_001,32050,2388
40530,"Rockport, TX Micro Area",B25002_001,16249,76
40530,"Rockport, TX Micro Area",B25002_003,6332,569
40530,"Rockport, TX Micro Area",B25007_001,9917,582
40530,"Rockport, TX Micro Area",B25007_002,8117,416
40530,"Rockport, TX Micro Area",B25024_001,16249,76
40530,"Rockport, TX Micro Area",B25024_002,10751,526
40530,"Rockport, TX Micro Area",B25024_003,91,61
40530,"Rockport, TX Micro Area",B25077_001,183200,14357
40540,"Rock Springs, WY Micro Area",B01001H_001,34147,258
40540,"Rock Springs, WY Micro Area",B01002_001,35.7,0.3
40540,"Rock Springs, WY Micro Area",B02001_001,43352,NA
40540,"Rock Springs, WY Micro Area",B02001_002,39470,445
40540,"Rock Springs, WY Micro Area",B07001_017,34743,1006
40540,"Rock Springs, WY Micro Area",B07011_001,37211,2377
40540,"Rock Springs, WY Micro Area",B15003_001,28236,124
40540,"Rock Springs, WY Micro Area",B15003_017,6839,619
40540,"Rock Springs, WY Micro Area",B15003_018,2276,337
40540,"Rock Springs, WY Micro Area",B15003_019,2498,360
40540,"Rock Springs, WY Micro Area",B15003_020,4735,498
40540,"Rock Springs, WY Micro Area",B15003_021,3801,476
40540,"Rock Springs, WY Micro Area",B15003_022,3877,484
40540,"Rock Springs, WY Micro Area",B15003_023,1510,308
40540,"Rock Springs, WY Micro Area",B15003_024,432,136
40540,"Rock Springs, WY Micro Area",B15003_025,170,78
40540,"Rock Springs, WY Micro Area",B17001_001,42792,142
40540,"Rock Springs, WY Micro Area",B19301_001,34282,1546
40540,"Rock Springs, WY Micro Area",B25002_001,19842,60
40540,"Rock Springs, WY Micro Area",B25002_003,4116,423
40540,"Rock Springs, WY Micro Area",B25007_001,15726,419
40540,"Rock Springs, WY Micro Area",B25007_002,11852,479
40540,"Rock Springs, WY Micro Area",B25024_001,19842,60
40540,"Rock Springs, WY Micro Area",B25024_002,11622,473
40540,"Rock Springs, WY Micro Area",B25024_003,793,171
40540,"Rock Springs, WY Micro Area",B25077_001,205100,8894
40580,"Rocky Mount, NC Metro Area",B01001H_001,65077,94
40580,"Rocky Mount, NC Metro Area",B01002_001,41.7,0.3
40580,"Rocky Mount, NC Metro Area",B02001_001,146356,NA
40580,"Rocky Mount, NC Metro Area",B02001_002,68953,794
40580,"Rocky Mount, NC Metro Area",B07001_017,128754,1434
40580,"Rocky Mount, NC Metro Area",B07011_001,25540,695
40580,"Rocky Mount, NC Metro Area",B15003_001,101650,208
40580,"Rocky Mount, NC Metro Area",B15003_017,29391,1258
40580,"Rocky Mount, NC Metro Area",B15003_018,6545,750
40580,"Rocky Mount, NC Metro Area",B15003_019,5800,469
40580,"Rocky Mount, NC Metro Area",B15003_020,14319,916
40580,"Rocky Mount, NC Metro Area",B15003_021,10803,1002
40580,"Rocky Mount, NC Metro Area",B15003_022,13784,974
40580,"Rocky Mount, NC Metro Area",B15003_023,4772,709
40580,"Rocky Mount, NC Metro Area",B15003_024,694,226
40580,"Rocky Mount, NC Metro Area",B15003_025,471,170
40580,"Rocky Mount, NC Metro Area",B17001_001,143551,508
40580,"Rocky Mount, NC Metro Area",B19301_001,25261,888
40580,"Rocky Mount, NC Metro Area",B25002_001,68205,167
40580,"Rocky Mount, NC Metro Area",B25002_003,10034,819
40580,"Rocky Mount, NC Metro Area",B25007_001,58171,845
40580,"Rocky Mount, NC Metro Area",B25007_002,37022,824
40580,"Rocky Mount, NC Metro Area",B25024_001,68205,167
40580,"Rocky Mount, NC Metro Area",B25024_002,43133,932
40580,"Rocky Mount, NC Metro Area",B25024_003,872,186
40580,"Rocky Mount, NC Metro Area",B25077_001,115400,3181
40620,"Rolla, MO Micro Area",B01001H_001,39135,375
40620,"Rolla, MO Micro Area",B01002_001,35.8,0.6
40620,"Rolla, MO Micro Area",B02001_001,44587,NA
40620,"Rolla, MO Micro Area",B02001_002,39756,402
40620,"Rolla, MO Micro Area",B07001_017,35866,935
40620,"Rolla, MO Micro Area",B07011_001,24716,1332
40620,"Rolla, MO Micro Area",B15003_001,27842,225
40620,"Rolla, MO Micro Area",B15003_017,6836,625
40620,"Rolla, MO Micro Area",B15003_018,1578,311
40620,"Rolla, MO Micro Area",B15003_019,2029,345
40620,"Rolla, MO Micro Area",B15003_020,3725,499
40620,"Rolla, MO Micro Area",B15003_021,2491,336
40620,"Rolla, MO Micro Area",B15003_022,4590,533
40620,"Rolla, MO Micro Area",B15003_023,2333,417
40620,"Rolla, MO Micro Area",B15003_024,522,170
40620,"Rolla, MO Micro Area",B15003_025,884,170
40620,"Rolla, MO Micro Area",B17001_001,41398,466
40620,"Rolla, MO Micro Area",B19301_001,25217,1329
40620,"Rolla, MO Micro Area",B25002_001,20417,211
40620,"Rolla, MO Micro Area",B25002_003,2204,450
40620,"Rolla, MO Micro Area",B25007_001,18213,521
40620,"Rolla, MO Micro Area",B25007_002,10891,457
40620,"Rolla, MO Micro Area",B25024_001,20417,211
40620,"Rolla, MO Micro Area",B25024_002,13106,456
40620,"Rolla, MO Micro Area",B25024_003,500,138
40620,"Rolla, MO Micro Area",B25077_001,146200,9388
40660,"Rome, GA Metro Area",B01001H_001,68886,272
40660,"Rome, GA Metro Area",B01002_001,38.4,0.4
40660,"Rome, GA Metro Area",B02001_001,97805,NA
40660,"Rome, GA Metro Area",B02001_002,76407,999
40660,"Rome, GA Metro Area",B07001_017,82957,1422
40660,"Rome, GA Metro Area",B07011_001,26074,1056
40660,"Rome, GA Metro Area",B15003_001,65340,134
40660,"Rome, GA Metro Area",B15003_017,16670,911
40660,"Rome, GA Metro Area",B15003_018,5134,464
40660,"Rome, GA Metro Area",B15003_019,4086,505
40660,"Rome, GA Metro Area",B15003_020,9477,769
40660,"Rome, GA Metro Area",B15003_021,5338,550
40660,"Rome, GA Metro Area",B15003_022,7906,722
40660,"Rome, GA Metro Area",B15003_023,3938,360
40660,"Rome, GA Metro Area",B15003_024,1367,275
40660,"Rome, GA Metro Area",B15003_025,752,154
40660,"Rome, GA Metro Area",B17001_001,93467,464
40660,"Rome, GA Metro Area",B19301_001,27418,1477
40660,"Rome, GA Metro Area",B25002_001,40713,158
40660,"Rome, GA Metro Area",B25002_003,4521,457
40660,"Rome, GA Metro Area",B25007_001,36192,442
40660,"Rome, GA Metro Area",B25007_002,22616,757
40660,"Rome, GA Metro Area",B25024_001,40713,158
40660,"Rome, GA Metro Area",B25024_002,29334,684
40660,"Rome, GA Metro Area",B25024_003,717,191
40660,"Rome, GA Metro Area",B25077_001,137600,8303
40700,"Roseburg, OR Micro Area",B01001H_001,96078,235
40700,"Roseburg, OR Micro Area",B01002_001,47,0.4
40700,"Roseburg, OR Micro Area",B02001_001,110015,NA
40700,"Roseburg, OR Micro Area",B02001_002,100715,500
40700,"Roseburg, OR Micro Area",B07001_017,91623,1348
40700,"Roseburg, OR Micro Area",B07011_001,25771,673
40700,"Roseburg, OR Micro Area",B15003_001,81402,194
40700,"Roseburg, OR Micro Area",B15003_017,21417,1008
40700,"Roseburg, OR Micro Area",B15003_018,5066,502
40700,"Roseburg, OR Micro Area",B15003_019,9302,669
40700,"Roseburg, OR Micro Area",B15003_020,14355,904
40700,"Roseburg, OR Micro Area",B15003_021,8528,669
40700,"Roseburg, OR Micro Area",B15003_022,9794,783
40700,"Roseburg, OR Micro Area",B15003_023,3571,462
40700,"Roseburg, OR Micro Area",B15003_024,1084,234
40700,"Roseburg, OR Micro Area",B15003_025,580,180
40700,"Roseburg, OR Micro Area",B17001_001,108560,371
40700,"Roseburg, OR Micro Area",B19301_001,27484,749
40700,"Roseburg, OR Micro Area",B25002_001,50649,177
40700,"Roseburg, OR Micro Area",B25002_003,4210,540
40700,"Roseburg, OR Micro Area",B25007_001,46439,556
40700,"Roseburg, OR Micro Area",B25007_002,32544,771
40700,"Roseburg, OR Micro Area",B25024_001,50649,177
40700,"Roseburg, OR Micro Area",B25024_002,32909,867
40700,"Roseburg, OR Micro Area",B25024_003,1518,352
40700,"Roseburg, OR Micro Area",B25077_001,210800,6201
40740,"Roswell, NM Micro Area",B01001H_001,24763,116
40740,"Roswell, NM Micro Area",B01002_001,36.1,0.3
40740,"Roswell, NM Micro Area",B02001_001,64912,NA
40740,"Roswell, NM Micro Area",B02001_002,52297,1198
40740,"Roswell, NM Micro Area",B07001_017,53644,1414
40740,"Roswell, NM Micro Area",B07011_001,23656,1604
40740,"Roswell, NM Micro Area",B15003_001,41417,114
40740,"Roswell, NM Micro Area",B15003_017,8444,651
40740,"Roswell, NM Micro Area",B15003_018,2569,387
40740,"Roswell, NM Micro Area",B15003_019,3590,505
40740,"Roswell, NM Micro Area",B15003_020,7131,660
40740,"Roswell, NM Micro Area",B15003_021,3816,466
40740,"Roswell, NM Micro Area",B15003_022,4922,496
40740,"Roswell, NM Micro Area",B15003_023,1760,339
40740,"Roswell, NM Micro Area",B15003_024,360,145
40740,"Roswell, NM Micro Area",B15003_025,279,107
40740,"Roswell, NM Micro Area",B17001_001,62522,454
40740,"Roswell, NM Micro Area",B19301_001,23413,1512
40740,"Roswell, NM Micro Area",B25002_001,27385,158
40740,"Roswell, NM Micro Area",B25002_003,3744,512
40740,"Roswell, NM Micro Area",B25007_001,23641,563
40740,"Roswell, NM Micro Area",B25007_002,16133,578
40740,"Roswell, NM Micro Area",B25024_001,27385,158
40740,"Roswell, NM Micro Area",B25024_002,19582,538
40740,"Roswell, NM Micro Area",B25024_003,619,193
40740,"Roswell, NM Micro Area",B25077_001,115400,5741
40760,"Ruidoso, NM Micro Area",B01001H_001,11962,163
40760,"Ruidoso, NM Micro Area",B01002_001,51.5,0.9
40760,"Ruidoso, NM Micro Area",B02001_001,19640,NA
40760,"Ruidoso, NM Micro Area",B02001_002,17303,363
40760,"Ruidoso, NM Micro Area",B07001_017,17092,499
40760,"Ruidoso, NM Micro Area",B07011_001,24360,1612
40760,"Ruidoso, NM Micro Area",B15003_001,14884,203
40760,"Ruidoso, NM Micro Area",B15003_017,4167,502
40760,"Ruidoso, NM Micro Area",B15003_018,742,321
40760,"Ruidoso, NM Micro Area",B15003_019,621,141
40760,"Ruidoso, NM Micro Area",B15003_020,3126,500
40760,"Ruidoso, NM Micro Area",B15003_021,1039,342
40760,"Ruidoso, NM Micro Area",B15003_022,2460,415
40760,"Ruidoso, NM Micro Area",B15003_023,1003,288
40760,"Ruidoso, NM Micro Area",B15003_024,170,102
40760,"Ruidoso, NM Micro Area",B15003_025,106,85
40760,"Ruidoso, NM Micro Area",B17001_001,19337,161
40760,"Ruidoso, NM Micro Area",B19301_001,27892,2415
40760,"Ruidoso, NM Micro Area",B25002_001,18262,54
40760,"Ruidoso, NM Micro Area",B25002_003,9784,483
40760,"Ruidoso, NM Micro Area",B25007_001,8478,480
40760,"Ruidoso, NM Micro Area",B25007_002,6406,321
40760,"Ruidoso, NM Micro Area",B25024_001,18262,54
40760,"Ruidoso, NM Micro Area",B25024_002,12055,487
40760,"Ruidoso, NM Micro Area",B25024_003,370,189
40760,"Ruidoso, NM Micro Area",B25077_001,172800,18173
40780,"Russellville, AR Micro Area",B01001H_001,69532,124
40780,"Russellville, AR Micro Area",B01002_001,36.9,0.5
40780,"Russellville, AR Micro Area",B02001_001,85351,NA
40780,"Russellville, AR Micro Area",B02001_002,73815,628
40780,"Russellville, AR Micro Area",B07001_017,72799,1364
40780,"Russellville, AR Micro Area",B07011_001,22686,948
40780,"Russellville, AR Micro Area",B15003_001,55560,367
40780,"Russellville, AR Micro Area",B15003_017,15926,866
40780,"Russellville, AR Micro Area",B15003_018,3709,466
40780,"Russellville, AR Micro Area",B15003_019,3797,380
40780,"Russellville, AR Micro Area",B15003_020,7313,644
40780,"Russellville, AR Micro Area",B15003_021,3426,471
40780,"Russellville, AR Micro Area",B15003_022,8067,735
40780,"Russellville, AR Micro Area",B15003_023,2952,491
40780,"Russellville, AR Micro Area",B15003_024,615,188
40780,"Russellville, AR Micro Area",B15003_025,388,111
40780,"Russellville, AR Micro Area",B17001_001,81614,465
40780,"Russellville, AR Micro Area",B19301_001,24909,1293
40780,"Russellville, AR Micro Area",B25002_001,36254,185
40780,"Russellville, AR Micro Area",B25002_003,5594,601
40780,"Russellville, AR Micro Area",B25007_001,30660,631
40780,"Russellville, AR Micro Area",B25007_002,22104,669
40780,"Russellville, AR Micro Area",B25024_001,36254,185
40780,"Russellville, AR Micro Area",B25024_002,26223,659
40780,"Russellville, AR Micro Area",B25024_003,281,126
40780,"Russellville, AR Micro Area",B25077_001,122600,4816
40820,"Ruston, LA Micro Area",B01001H_001,25088,260
40820,"Ruston, LA Micro Area",B01002_001,28.1,0.5
40820,"Ruston, LA Micro Area",B02001_001,47118,NA
40820,"Ruston, LA Micro Area",B02001_002,25623,350
40820,"Ruston, LA Micro Area",B07001_017,37062,1305
40820,"Ruston, LA Micro Area",B07011_001,20235,893
40820,"Ruston, LA Micro Area",B15003_001,25742,143
40820,"Ruston, LA Micro Area",B15003_017,6093,588
40820,"Ruston, LA Micro Area",B15003_018,1050,245
40820,"Ruston, LA Micro Area",B15003_019,1832,323
40820,"Ruston, LA Micro Area",B15003_020,3262,428
40820,"Ruston, LA Micro Area",B15003_021,1566,279
40820,"Ruston, LA Micro Area",B15003_022,5380,573
40820,"Ruston, LA Micro Area",B15003_023,2728,340
40820,"Ruston, LA Micro Area",B15003_024,388,142
40820,"Ruston, LA Micro Area",B15003_025,555,140
40820,"Ruston, LA Micro Area",B17001_001,43977,562
40820,"Ruston, LA Micro Area",B19301_001,22379,1092
40820,"Ruston, LA Micro Area",B25002_001,20431,214
40820,"Ruston, LA Micro Area",B25002_003,2570,377
40820,"Ruston, LA Micro Area",B25007_001,17861,411
40820,"Ruston, LA Micro Area",B25007_002,9190,394
40820,"Ruston, LA Micro Area",B25024_001,20431,214
40820,"Ruston, LA Micro Area",B25024_002,11538,521
40820,"Ruston, LA Micro Area",B25024_003,233,111
40820,"Ruston, LA Micro Area",B25077_001,152400,8851
40860,"Rutland, VT Micro Area",B01001H_001,55432,235
40860,"Rutland, VT Micro Area",B01002_001,47,0.3
40860,"Rutland, VT Micro Area",B02001_001,58527,NA
40860,"Rutland, VT Micro Area",B02001_002,56043,241
40860,"Rutland, VT Micro Area",B07001_017,53505,571
40860,"Rutland, VT Micro Area",B07011_001,30825,847
40860,"Rutland, VT Micro Area",B15003_001,42711,115
40860,"Rutland, VT Micro Area",B15003_017,13095,606
40860,"Rutland, VT Micro Area",B15003_018,1257,226
40860,"Rutland, VT Micro Area",B15003_019,2419,273
40860,"Rutland, VT Micro Area",B15003_020,5320,427
40860,"Rutland, VT Micro Area",B15003_021,4190,417
40860,"Rutland, VT Micro Area",B15003_022,8576,582
40860,"Rutland, VT Micro Area",B15003_023,3930,413
40860,"Rutland, VT Micro Area",B15003_024,879,228
40860,"Rutland, VT Micro Area",B15003_025,362,111
40860,"Rutland, VT Micro Area",B17001_001,56477,274
